id,date,user,employee_id,to,external_flag,size_kb,has_attachment,off_hours_flag
E000499,2026-01-12 09:29:34,neha.joshi20,EMP0020,kavya.patil17@company-intranet.local,0,99,1,0
E000500,2026-01-04 13:42:36,neha.joshi20,EMP0020,suresh.joshi45@company-intranet.local,0,403,0,0
E000501,2026-01-15 15:19:21,neha.joshi20,EMP0020,rohan.joshi55@company-intranet.local,0,53,0,0
E000502,2026-01-01 14:02:36,neha.joshi20,EMP0020,yusuf.naidu3@company-intranet.local,0,334,0,0
E000503,2026-02-13 04:15:00,neha.joshi20,EMP0020,isha.saxena41@company-intranet.local,0,396,1,0
E000504,2026-02-05 17:32:16,neha.joshi20,EMP0020,kiran.joshi16@company-intranet.local,0,12,0,0
E000505,2026-01-08 07:25:28,neha.joshi20,EMP0020,tanya.khan15@company-intranet.local,0,411,0,0
E000506,2026-02-09 18:18:57,neha.joshi20,EMP0020,karthik.rao44@company-intranet.local,0,176,0,0
E000507,2026-01-22 15:36:35,neha.joshi20,EMP0020,anjali.kapoor51@company-intranet.local,0,283,0,0
E000508,2026-01-21 16:55:11,neha.joshi20,EMP0020,lakshmi.naidu6@company-intranet.local,0,92,1,0
E000509,2026-02-07 15:19:10,neha.joshi20,EMP0020,swati.bose26@company-intranet.local,0,28,0,0
E000510,2026-01-16 11:51:56,neha.joshi20,EMP0020,neha.naidu12@company-intranet.local,0,413,0,0
E000511,2026-02-14 08:23:22,neha.joshi20,EMP0020,arjun.mehta34@company-intranet.local,0,100,0,0
E000512,2026-01-17 11:29:56,neha.joshi20,EMP0020,vikram.menon2@company-intranet.local,0,360,1,0
E000513,2026-01-09 00:28:07,neha.joshi20,EMP0020,lakshmi.naidu6@company-intranet.local,0,415,0,0
E000514,2026-01-11 09:48:35,neha.joshi20,EMP0020,farah.iyer1@company-intranet.local,0,97,0,0
E000515,2026-01-28 14:10:06,neha.joshi20,EMP0020,sameer.reddy42@company-intranet.local,0,412,1,0
E000516,2026-02-12 08:22:58,neha.joshi20,EMP0020,deepak.naidu59@company-intranet.local,0,273,0,0
E000517,2026-02-03 13:31:46,neha.joshi20,EMP0020,farah.iyer1@company-intranet.local,0,356,0,0
E000518,2026-02-06 07:06:49,neha.joshi20,EMP0020,deepak.gupta8@company-intranet.local,0,262,0,0
E000519,2026-01-14 12:21:35,neha.joshi20,EMP0020,varun.iyer36@company-intranet.local,0,46,1,0
E000520,2026-02-07 16:36:47,neha.joshi20,EMP0020,pooja.bhatt30@company-intranet.local,0,358,0,0
E000521,2026-01-11 14:06:24,neha.joshi20,EMP0020,varun.iyer36@company-intranet.local,0,269,0,0
E000522,2026-01-04 15:49:21,divya.verma21,EMP0021,deepak.naidu59@company-intranet.local,0,126,0,0
E000523,2026-02-04 15:44:38,divya.verma21,EMP0021,rohan.joshi55@company-intranet.local,0,115,0,0
E000524,2026-02-05 21:38:09,divya.verma21,EMP0021,farah.chatterjee33@company-intranet.local,0,470,1,0
E000525,2026-01-31 17:51:32,divya.verma21,EMP0021,meera.das18@company-intranet.local,0,174,0,0
E000526,2026-01-04 14:32:08,divya.verma21,EMP0021,rahul.bhatt11@company-intranet.local,0,374,0,0
E000527,2026-01-11 00:11:35,divya.verma21,EMP0021,meera.reddy14@company-intranet.local,0,319,0,0
E000528,2026-02-04 07:59:53,divya.verma21,EMP0021,tanya.khan15@company-intranet.local,0,74,1,0
E000529,2026-01-10 06:05:17,divya.verma21,EMP0021,meera.das18@company-intranet.local,0,254,0,0
E000530,2026-02-11 08:08:59,divya.verma21,EMP0021,manoj.menon48@company-intranet.local,0,445,1,0
E000531,2026-01-08 06:23:36,divya.verma21,EMP0021,divya.kapoor39@company-intranet.local,0,368,0,0
E000532,2026-02-14 01:08:47,divya.verma21,EMP0021,isha.saxena41@company-intranet.local,0,381,0,0
E000533,2026-01-09 03:13:03,divya.verma21,EMP0021,meera.das18@company-intranet.local,0,484,1,0
E000534,2026-02-14 08:54:08,divya.verma21,EMP0021,anjali.nair9@company-intranet.local,0,372,0,0
E000535,2026-02-01 10:59:08,divya.verma21,EMP0021,suresh.joshi45@company-intranet.local,0,453,0,0
E000536,2026-01-16 10:12:02,divya.verma21,EMP0021,anjali.mehta58@company-intranet.local,0,402,0,0
E000537,2026-02-02 07:21:56,divya.verma21,EMP0021,rohan.sharma4@company-intranet.local,0,213,0,0
E000538,2026-01-26 08:43:52,divya.verma21,EMP0021,rohan.sharma4@company-intranet.local,0,181,1,0
E000539,2026-02-08 09:53:28,divya.verma21,EMP0021,pooja.bhatt30@company-intranet.local,0,240,0,0
E000540,2026-01-26 17:06:39,divya.verma21,EMP0021,yusuf.das35@company-intranet.local,0,119,0,0
E000541,2026-01-05 14:41:10,divya.verma21,EMP0021,divya.kapoor39@company-intranet.local,0,50,0,0
E000542,2026-02-13 16:43:47,divya.verma21,EMP0021,ritu.bhatt5@company-intranet.local,0,245,0,0
E000543,2026-01-25 16:02:55,divya.verma21,EMP0021,rahul.bhatt11@company-intranet.local,0,303,1,0
E000544,2026-02-03 08:50:01,divya.verma21,EMP0021,kavya.patil17@company-intranet.local,0,131,1,0
E000545,2026-02-04 15:04:39,divya.verma21,EMP0021,vikram.naidu25@company-intranet.local,0,205,0,0
E000546,2026-01-10 13:51:55,divya.verma21,EMP0021,manoj.khan13@company-intranet.local,0,485,0,0
E000547,2026-01-27 12:32:03,divya.verma21,EMP0021,farah.kapoor24@company-intranet.local,0,212,1,0
E000548,2026-01-24 20:26:53,divya.verma21,EMP0021,deepak.naidu59@company-intranet.local,0,206,0,0
E000549,2026-01-03 10:44:25,divya.verma21,EMP0021,manoj.sharma60@company-intranet.local,0,83,0,0
E000550,2026-02-06 12:25:23,divya.verma21,EMP0021,farah.kapoor24@company-intranet.local,0,35,0,0
E000551,2026-02-07 09:48:50,divya.verma21,EMP0021,kavya.patil17@company-intranet.local,0,158,1,0
E000552,2026-01-03 11:27:25,divya.verma21,EMP0021,manoj.khan13@company-intranet.local,0,355,0,0
E000553,2026-02-08 15:45:14,divya.verma21,EMP0021,farah.pillai37@company-intranet.local,0,218,0,0
E000554,2026-01-01 09:38:24,divya.verma21,EMP0021,rahul.bhatt11@company-intranet.local,0,237,0,0
E000555,2026-01-09 16:24:08,divya.verma21,EMP0021,tanya.verma28@company-intranet.local,0,456,0,0
E000556,2026-01-06 09:09:16,divya.verma21,EMP0021,meera.reddy14@company-intranet.local,0,407,0,0
E000557,2026-02-12 08:53:47,divya.verma21,EMP0021,divya.joshi22@company-intranet.local,0,486,1,0
E000558,2026-02-05 14:17:43,divya.verma21,EMP0021,sneha.joshi10@company-intranet.local,0,56,1,0
E000559,2026-02-02 13:02:34,divya.joshi22,EMP0022,manoj.menon48@company-intranet.local,0,257,1,0
E000560,2026-02-13 13:47:39,divya.joshi22,EMP0022,manoj.sharma60@company-intranet.local,0,213,0,0
E000561,2026-02-10 09:19:58,divya.joshi22,EMP0022,kiran.iyer53@company-intranet.local,0,369,0,0
E000562,2026-02-12 13:43:24,divya.joshi22,EMP0022,kavya.patil17@company-intranet.local,0,117,0,0
E000563,2026-02-05 10:15:56,divya.joshi22,EMP0022,anjali.nair9@company-intranet.local,0,373,0,0
E000564,2026-01-30 21:11:56,divya.joshi22,EMP0022,farah.kapoor24@company-intranet.local,0,346,0,0
E000565,2026-01-24 12:14:15,divya.joshi22,EMP0022,kavya.patil17@company-intranet.local,0,491,0,0
E000566,2026-01-03 15:15:04,divya.joshi22,EMP0022,lakshmi.naidu6@company-intranet.local,0,366,0,0
E000567,2026-02-12 12:25:01,divya.joshi22,EMP0022,farah.kapoor24@company-intranet.local,0,373,0,0
E000568,2026-01-24 16:49:46,divya.joshi22,EMP0022,vikram.naidu25@company-intranet.local,0,474,1,0
E000569,2026-02-06 14:31:21,divya.joshi22,EMP0022,anjali.kapoor51@company-intranet.local,0,237,0,0
E000570,2026-02-07 14:46:51,divya.joshi22,EMP0022,meera.das18@company-intranet.local,0,374,1,0
E000571,2026-01-22 19:23:15,divya.joshi22,EMP0022,tanya.verma28@company-intranet.local,0,194,1,0
E000572,2026-01-31 23:17:25,divya.joshi22,EMP0022,vikram.naidu25@company-intranet.local,0,481,1,0
E000573,2026-02-08 15:24:51,divya.joshi22,EMP0022,ritu.bhatt5@company-intranet.local,0,225,0,0
E000574,2026-01-18 07:11:21,divya.joshi22,EMP0022,farah.gupta19@company-intranet.local,0,194,0,0
E000575,2026-02-04 14:00:36,divya.joshi22,EMP0022,divya.joshi22@company-intranet.local,0,478,1,0
E000576,2026-01-20 12:52:21,divya.joshi22,EMP0022,neha.naidu12@company-intranet.local,0,394,0,0
E000577,2026-02-08 08:50:23,divya.joshi22,EMP0022,farah.pillai37@company-intranet.local,0,200,0,0
E000578,2026-01-20 16:11:07,divya.joshi22,EMP0022,rohan.joshi55@company-intranet.local,0,477,0,0
E000579,2026-01-01 11:17:08,divya.joshi22,EMP0022,kiran.joshi16@company-intranet.local,0,193,1,0
E000580,2026-02-07 22:17:11,divya.joshi22,EMP0022,vikram.naidu25@company-intranet.local,0,67,0,0
E000581,2026-01-04 23:16:41,divya.joshi22,EMP0022,yusuf.das35@company-intranet.local,0,303,0,0
E000582,2026-01-16 15:10:26,divya.joshi22,EMP0022,kiran.iyer53@company-intranet.local,0,64,0,0
E000583,2026-01-21 16:13:45,divya.joshi22,EMP0022,swati.kapoor52@company-intranet.local,0,33,0,0
E000584,2026-02-06 11:42:49,divya.joshi22,EMP0022,pooja.bhatt30@company-intranet.local,0,120,0,0
E000585,2026-02-13 17:01:34,divya.joshi22,EMP0022,sameer.reddy42@company-intranet.local,0,356,1,0
E000586,2026-01-08 12:33:52,divya.joshi22,EMP0022,varun.saxena23@company-intranet.local,0,475,0,0
E000587,2026-01-10 18:05:23,divya.joshi22,EMP0022,vikram.reddy47@company-intranet.local,0,286,0,0
E000588,2026-01-06 17:35:17,divya.joshi22,EMP0022,divya.verma21@company-intranet.local,0,85,0,0
E000589,2026-01-24 15:42:17,divya.joshi22,EMP0022,manoj.menon48@company-intranet.local,0,463,0,0
E000590,2026-02-02 15:16:17,varun.saxena23,EMP0023,rohan.joshi55@company-intranet.local,0,353,1,0
E000591,2026-02-13 12:07:31,varun.saxena23,EMP0023,manoj.khan13@company-intranet.local,0,334,0,0
E000592,2026-02-11 18:43:01,varun.saxena23,EMP0023,suresh.joshi45@company-intranet.local,0,275,0,0
E000593,2026-01-22 16:52:09,varun.saxena23,EMP0023,tanya.khan15@company-intranet.local,0,468,0,0
E000594,2026-01-30 11:36:27,varun.saxena23,EMP0023,swati.bose26@company-intranet.local,0,354,0,0
E000595,2026-01-27 08:29:00,varun.saxena23,EMP0023,deepak.gupta8@company-intranet.local,0,147,0,0
E000596,2026-02-11 16:59:48,varun.saxena23,EMP0023,isha.saxena41@company-intranet.local,0,363,0,0
E000597,2026-01-10 15:59:34,varun.saxena23,EMP0023,ritu.bhatt5@company-intranet.local,0,17,0,0
E000598,2026-01-21 14:42:02,varun.saxena23,EMP0023,yusuf.naidu3@company-intranet.local,0,17,0,0
E000599,2026-01-31 16:11:46,varun.saxena23,EMP0023,anjali.nair9@company-intranet.local,0,38,0,0
E000600,2026-01-12 10:42:54,varun.saxena23,EMP0023,manoj.khan13@company-intranet.local,0,66,0,0
E000601,2026-01-02 13:14:36,varun.saxena23,EMP0023,suresh.joshi45@company-intranet.local,0,410,0,0
E000602,2026-01-14 15:33:51,varun.saxena23,EMP0023,isha.saxena41@company-intranet.local,0,360,0,0
E000603,2026-02-01 23:58:02,varun.saxena23,EMP0023,manoj.khan13@company-intranet.local,0,67,0,0
E000604,2026-01-25 13:22:45,varun.saxena23,EMP0023,sneha.joshi10@company-intranet.local,0,270,0,0
E000605,2026-01-12 17:01:38,varun.saxena23,EMP0023,sameer.reddy42@company-intranet.local,0,100,1,0
E000606,2026-02-10 16:50:15,varun.saxena23,EMP0023,varun.saxena23@company-intranet.local,0,70,1,0
E000607,2026-01-24 20:22:52,varun.saxena23,EMP0023,anjali.mehta58@company-intranet.local,0,445,1,0
E000608,2026-02-13 08:15:09,varun.saxena23,EMP0023,rahul.bhatt11@company-intranet.local,0,82,1,0
E000609,2026-02-14 15:28:14,varun.saxena23,EMP0023,suresh.joshi45@company-intranet.local,0,320,0,0
E000610,2026-02-03 13:11:00,varun.saxena23,EMP0023,farah.gupta19@company-intranet.local,0,191,0,0
E000611,2026-02-14 14:57:50,varun.saxena23,EMP0023,karthik.bose54@company-intranet.local,0,118,0,0
E000612,2026-01-15 07:27:27,varun.saxena23,EMP0023,lakshmi.naidu6@company-intranet.local,0,264,0,0
E000613,2026-01-03 11:05:58,varun.saxena23,EMP0023,rohan.sharma4@company-intranet.local,0,287,0,0
E000614,2026-01-03 12:24:38,varun.saxena23,EMP0023,isha.naidu32@company-intranet.local,0,408,0,0
E000615,2026-02-02 15:53:54,varun.saxena23,EMP0023,manoj.khan13@company-intranet.local,0,200,0,0
E000616,2026-01-07 01:07:09,varun.saxena23,EMP0023,swati.bose26@company-intranet.local,0,56,0,0
E000617,2026-02-11 16:52:35,varun.saxena23,EMP0023,tanya.khan15@company-intranet.local,0,462,1,0
E000618,2026-02-05 13:11:45,farah.kapoor24,EMP0024,lakshmi.naidu6@company-intranet.local,0,498,0,0
E000619,2026-02-12 15:40:27,farah.kapoor24,EMP0024,manoj.sharma60@company-intranet.local,0,367,0,0
E000620,2026-02-04 16:49:25,farah.kapoor24,EMP0024,rajesh.sharma31@company-intranet.local,0,107,0,0
E000621,2026-01-29 15:08:09,farah.kapoor24,EMP0024,meera.reddy14@company-intranet.local,0,498,0,0
E000622,2026-02-14 22:09:10,farah.kapoor24,EMP0024,deepak.naidu59@company-intranet.local,0,369,1,0
E000623,2026-01-02 13:48:38,farah.kapoor24,EMP0024,farah.gupta19@company-intranet.local,0,134,0,0
E000624,2026-01-23 12:42:54,farah.kapoor24,EMP0024,manoj.menon48@company-intranet.local,0,294,0,0
E000625,2026-02-12 23:40:55,farah.kapoor24,EMP0024,neha.naidu12@company-intranet.local,0,96,1,0
E000626,2026-01-23 11:24:11,farah.kapoor24,EMP0024,kiran.iyer53@company-intranet.local,0,459,1,0
E000627,2026-01-22 08:41:03,farah.kapoor24,EMP0024,anjali.mehta58@company-intranet.local,0,204,0,0
E000628,2026-02-10 15:30:55,farah.kapoor24,EMP0024,swati.kapoor52@company-intranet.local,0,130,0,0
E000629,2026-02-11 07:03:17,farah.kapoor24,EMP0024,swati.bose26@company-intranet.local,0,355,0,0
E000630,2026-01-18 07:15:00,farah.kapoor24,EMP0024,isha.naidu32@company-intranet.local,0,347,0,0
E000631,2026-01-15 16:19:49,farah.kapoor24,EMP0024,deepak.gupta8@company-intranet.local,0,339,1,0
E000632,2026-01-21 08:56:42,farah.kapoor24,EMP0024,ritu.bhatt5@company-intranet.local,0,117,0,0
E000633,2026-01-12 10:03:32,farah.kapoor24,EMP0024,anjali.kapoor51@company-intranet.local,0,151,1,0
E000634,2026-01-26 09:53:46,farah.kapoor24,EMP0024,rajesh.sharma31@company-intranet.local,0,341,0,0
E000635,2026-01-25 06:46:17,farah.kapoor24,EMP0024,anjali.kapoor51@company-intranet.local,0,248,0,0
E000636,2026-01-24 10:36:04,farah.kapoor24,EMP0024,swati.kapoor52@company-intranet.local,0,94,1,0
E000637,2026-02-12 06:05:27,farah.kapoor24,EMP0024,vikram.reddy47@company-intranet.local,0,142,0,0
E000638,2026-01-05 13:58:43,farah.kapoor24,EMP0024,divya.joshi22@company-intranet.local,0,173,0,0
E000639,2026-01-18 01:59:42,farah.kapoor24,EMP0024,lakshmi.naidu6@company-intranet.local,0,300,1,0
E000640,2026-01-25 13:13:37,farah.kapoor24,EMP0024,divya.verma21@company-intranet.local,0,235,1,0
E000641,2026-02-01 10:11:03,farah.kapoor24,EMP0024,rajesh.sharma31@company-intranet.local,0,416,0,0
E000642,2026-01-09 01:10:27,farah.kapoor24,EMP0024,rahul.bhatt11@company-intranet.local,0,346,0,0
E000643,2026-01-05 13:41:31,farah.kapoor24,EMP0024,swati.das7@company-intranet.local,0,74,1,0
E000644,2026-02-12 07:19:04,farah.kapoor24,EMP0024,manoj.khan13@company-intranet.local,0,297,0,0
E000645,2026-01-28 17:39:25,farah.kapoor24,EMP0024,pooja.bhatt30@company-intranet.local,0,277,1,0
E000646,2026-02-11 11:02:36,farah.kapoor24,EMP0024,arjun.mehta34@company-intranet.local,0,247,0,0
E000647,2026-01-05 08:31:57,farah.kapoor24,EMP0024,rajesh.sharma31@company-intranet.local,0,123,0,0
E000648,2026-02-08 22:11:08,farah.kapoor24,EMP0024,deepak.bose29@company-intranet.local,0,338,0,0
E000649,2026-02-13 15:29:21,farah.kapoor24,EMP0024,suresh.joshi45@company-intranet.local,0,300,1,0
E000650,2026-02-04 13:41:34,farah.kapoor24,EMP0024,vikram.nair27@company-intranet.local,0,185,0,0
E000651,2026-02-10 18:40:43,farah.kapoor24,EMP0024,farah.pillai37@company-intranet.local,0,465,1,0
E000652,2026-02-14 09:07:38,farah.kapoor24,EMP0024,lakshmi.naidu6@company-intranet.local,0,327,0,0
E000653,2026-01-22 09:01:32,farah.kapoor24,EMP0024,karthik.rao44@company-intranet.local,0,376,1,0
E000654,2026-01-22 08:07:09,vikram.naidu25,EMP0025,yusuf.naidu3@company-intranet.local,0,86,0,0
E000655,2026-02-07 06:53:01,vikram.naidu25,EMP0025,rohan.chatterjee50@company-intranet.local,0,183,0,0
E000656,2026-01-25 09:18:36,vikram.naidu25,EMP0025,isha.saxena41@company-intranet.local,0,238,0,0
E000657,2026-01-31 00:03:00,vikram.naidu25,EMP0025,anjali.nair9@company-intranet.local,0,220,1,0
E000658,2026-01-30 10:19:34,vikram.naidu25,EMP0025,nikhil.kapoor43@company-intranet.local,0,395,0,0
E000659,2026-02-01 10:36:28,vikram.naidu25,EMP0025,rahul.gupta38@company-intranet.local,0,235,0,0
E000660,2026-01-06 11:12:24,vikram.naidu25,EMP0025,manoj.mehta57@company-intranet.local,0,182,0,0
E000661,2026-02-14 22:16:54,vikram.naidu25,EMP0025,divya.joshi22@company-intranet.local,0,21,0,0
E000662,2026-01-27 09:20:44,vikram.naidu25,EMP0025,tanya.khan15@company-intranet.local,0,245,0,0
E000663,2026-01-03 13:24:17,vikram.naidu25,EMP0025,farah.pillai37@company-intranet.local,0,223,1,0
E000664,2026-01-12 20:28:05,vikram.naidu25,EMP0025,deepak.gupta8@company-intranet.local,0,456,1,0
E000665,2026-02-06 14:08:36,vikram.naidu25,EMP0025,suresh.joshi45@company-intranet.local,0,199,0,0
E000666,2026-01-21 08:44:23,vikram.naidu25,EMP0025,rahul.gupta38@company-intranet.local,0,243,1,0
E000667,2026-01-01 08:22:07,vikram.naidu25,EMP0025,rahul.bhatt11@company-intranet.local,0,275,0,0
E000668,2026-01-30 11:13:27,vikram.naidu25,EMP0025,neha.joshi20@company-intranet.local,0,125,0,0
E000669,2026-01-21 13:58:33,vikram.naidu25,EMP0025,rahul.khan40@company-intranet.local,0,440,1,0
E000670,2026-02-06 15:39:25,vikram.naidu25,EMP0025,varun.saxena23@company-intranet.local,0,477,0,0
E000671,2026-01-27 14:15:19,vikram.naidu25,EMP0025,divya.joshi22@company-intranet.local,0,390,0,0
E000672,2026-01-19 15:19:45,vikram.naidu25,EMP0025,kavya.patil17@company-intranet.local,0,407,0,0
E000673,2026-01-20 13:25:36,vikram.naidu25,EMP0025,manoj.sharma60@company-intranet.local,0,313,1,0
E000674,2026-01-16 15:15:53,vikram.naidu25,EMP0025,isha.pillai46@company-intranet.local,0,488,0,0
E000675,2026-01-18 13:18:14,vikram.naidu25,EMP0025,farah.pillai37@company-intranet.local,0,456,0,0
E000676,2026-01-27 09:33:48,vikram.naidu25,EMP0025,karthik.rao44@company-intranet.local,0,433,1,0
E000677,2026-02-14 13:09:14,vikram.naidu25,EMP0025,rohan.sharma4@company-intranet.local,0,308,0,0
E000678,2026-02-02 11:38:46,vikram.naidu25,EMP0025,rajesh.sharma31@company-intranet.local,0,375,0,0
E000679,2026-02-06 14:34:41,vikram.naidu25,EMP0025,rohan.chatterjee50@company-intranet.local,0,456,1,0
E000680,2026-02-07 16:17:06,vikram.naidu25,EMP0025,kiran.joshi16@company-intranet.local,0,85,0,0
E000681,2026-01-01 23:48:36,vikram.naidu25,EMP0025,deepak.bose29@company-intranet.local,0,71,0,0
E000682,2026-02-14 08:55:30,vikram.naidu25,EMP0025,sneha.verma49@company-intranet.local,0,27,0,0
E000683,2026-01-21 09:54:33,vikram.naidu25,EMP0025,varun.saxena23@company-intranet.local,0,103,0,0
E000684,2026-02-10 14:26:23,vikram.naidu25,EMP0025,divya.joshi22@company-intranet.local,0,246,1,0
E000685,2026-01-09 16:08:02,vikram.naidu25,EMP0025,kiran.joshi16@company-intranet.local,0,10,0,0
E000686,2026-01-20 09:27:54,vikram.naidu25,EMP0025,neha.joshi20@company-intranet.local,0,200,0,0
E000687,2026-01-10 14:14:36,vikram.naidu25,EMP0025,rohan.sharma4@company-intranet.local,0,426,0,0
E000688,2026-01-10 17:55:22,vikram.naidu25,EMP0025,swati.das7@company-intranet.local,0,74,0,0
E000689,2026-01-30 10:22:33,swati.bose26,EMP0026,isha.pillai46@company-intranet.local,0,309,0,0
E000690,2026-01-13 10:43:53,swati.bose26,EMP0026,rajesh.sharma31@company-intranet.local,0,498,0,0
E000691,2026-02-05 20:05:59,swati.bose26,EMP0026,farah.pillai37@company-intranet.local,0,317,0,0
E000692,2026-01-05 05:35:19,swati.bose26,EMP0026,meera@outlook.com,1,13399,1,1
E000693,2026-01-21 08:04:14,swati.bose26,EMP0026,manoj.sharma60@company-intranet.local,0,282,1,0
E000694,2026-01-24 03:18:56,swati.bose26,EMP0026,arjun@yahoo.com,1,8674,1,1
E000695,2026-01-11 15:02:54,swati.bose26,EMP0026,kiran.joshi16@company-intranet.local,0,104,0,0
E000696,2026-01-30 04:26:13,swati.bose26,EMP0026,farah@gmail.com,1,2306,1,1
E000697,2026-01-20 23:45:37,swati.bose26,EMP0026,karthik@protonmail.com,1,14802,1,1
E000698,2026-02-04 03:50:57,swati.bose26,EMP0026,sameer.reddy42@company-intranet.local,0,165,1,0
E000699,2026-01-10 09:48:37,swati.bose26,EMP0026,rohan.sharma4@company-intranet.local,0,83,1,0
E000700,2026-01-06 21:28:56,swati.bose26,EMP0026,farah.gupta19@company-intranet.local,0,37,0,0
E000701,2026-01-17 00:19:13,swati.bose26,EMP0026,kavya@outlook.com,1,2957,1,1
E000702,2026-01-10 05:03:10,swati.bose26,EMP0026,arjun@outlook.com,1,8916,1,1
E000703,2026-01-26 11:21:46,swati.bose26,EMP0026,rajesh.iyer56@company-intranet.local,0,390,0,0
E000704,2026-01-13 02:39:50,swati.bose26,EMP0026,vikram@gmail.com,1,4233,1,1
E000705,2026-01-02 22:36:06,swati.bose26,EMP0026,meera@yahoo.com,1,2163,1,1
E000706,2026-01-15 03:16:26,swati.bose26,EMP0026,neha@protonmail.com,1,3109,1,1
E000707,2026-02-14 22:50:29,swati.bose26,EMP0026,rahul@gmail.com,1,9168,1,1
E000708,2026-01-28 23:39:39,swati.bose26,EMP0026,rahul@outlook.com,1,6081,1,1
E000709,2026-01-04 05:13:03,swati.bose26,EMP0026,sneha@yahoo.com,1,5781,1,1
E000710,2026-02-07 09:31:10,vikram.nair27,EMP0027,kiran.joshi16@company-intranet.local,0,19,0,0
E000711,2026-01-18 19:08:02,vikram.nair27,EMP0027,anjali.nair9@company-intranet.local,0,281,0,0
E000712,2026-01-30 00:05:29,vikram.nair27,EMP0027,lakshmi@yahoo.com,1,4677,1,1
E000713,2026-02-12 09:56:23,vikram.nair27,EMP0027,rohan.sharma4@company-intranet.local,0,229,1,0
E000714,2026-01-27 09:56:34,vikram.nair27,EMP0027,pooja.bhatt30@company-intranet.local,0,378,0,0
E000715,2026-01-31 14:20:52,vikram.nair27,EMP0027,kavya.patil17@company-intranet.local,0,216,0,0
E000716,2026-02-09 13:55:11,vikram.nair27,EMP0027,manoj.sharma60@company-intranet.local,0,140,0,0
E000717,2026-01-25 12:34:55,vikram.nair27,EMP0027,deepak.naidu59@company-intranet.local,0,230,0,0
E000718,2026-02-13 08:32:55,vikram.nair27,EMP0027,manoj.sharma60@company-intranet.local,0,37,0,0
E000719,2026-01-10 04:37:50,vikram.nair27,EMP0027,suresh.joshi45@company-intranet.local,0,180,0,0
E000720,2026-01-26 09:16:58,vikram.nair27,EMP0027,farah.chatterjee33@company-intranet.local,0,376,1,0
E000721,2026-01-10 11:40:12,vikram.nair27,EMP0027,deepak.bose29@company-intranet.local,0,298,0,0
E000722,2026-01-12 01:05:03,vikram.nair27,EMP0027,kiran@protonmail.com,1,10413,1,1
E000723,2026-01-03 05:44:35,vikram.nair27,EMP0027,karthik@gmail.com,1,12970,1,1
E000724,2026-01-05 05:52:31,vikram.nair27,EMP0027,farah.gupta19@company-intranet.local,0,360,0,0
E000725,2026-02-10 13:22:06,vikram.nair27,EMP0027,rahul.gupta38@company-intranet.local,0,322,1,0
E000726,2026-01-17 08:20:47,vikram.nair27,EMP0027,manoj.mehta57@company-intranet.local,0,464,0,0
E000727,2026-02-01 02:09:57,vikram.nair27,EMP0027,sameer@protonmail.com,1,14262,1,1
E000728,2026-01-17 23:11:10,vikram.nair27,EMP0027,aditi@outlook.com,1,6739,1,1
E000729,2026-01-10 22:11:24,vikram.nair27,EMP0027,nikhil@outlook.com,1,13224,1,1
E000730,2026-01-17 14:54:12,vikram.nair27,EMP0027,deepak.naidu59@company-intranet.local,0,104,1,0
E000731,2026-01-01 15:12:18,vikram.nair27,EMP0027,farah.gupta19@company-intranet.local,0,159,0,0
E000732,2026-01-02 16:31:32,vikram.nair27,EMP0027,divya.kapoor39@company-intranet.local,0,302,0,0
E000733,2026-01-01 00:51:10,vikram.nair27,EMP0027,aditi@outlook.com,1,12057,1,1
E000734,2026-02-13 12:22:04,vikram.nair27,EMP0027,rahul.khan40@company-intranet.local,0,397,0,0
E000735,2026-01-13 11:16:39,vikram.nair27,EMP0027,suresh.joshi45@company-intranet.local,0,467,0,0
E000736,2026-01-26 14:10:56,vikram.nair27,EMP0027,divya.kapoor39@company-intranet.local,0,384,0,0
E000737,2026-01-27 02:28:58,vikram.nair27,EMP0027,sameer@protonmail.com,1,7224,1,1
E000738,2026-01-11 05:36:09,vikram.nair27,EMP0027,aditi@protonmail.com,1,3319,1,1
E000739,2026-01-26 07:51:38,vikram.nair27,EMP0027,anjali.nair9@company-intranet.local,0,19,1,0
E000740,2026-01-24 18:09:37,vikram.nair27,EMP0027,farah.gupta19@company-intranet.local,0,64,0,0
E000741,2026-01-21 19:49:26,vikram.nair27,EMP0027,meera.reddy14@company-intranet.local,0,26,0,0
E000742,2026-02-07 15:44:37,vikram.nair27,EMP0027,swati.bose26@company-intranet.local,0,124,0,0
E000743,2026-01-16 14:09:41,vikram.nair27,EMP0027,vikram.nair27@company-intranet.local,0,93,1,0
E000744,2026-01-19 19:02:27,vikram.nair27,EMP0027,vikram.naidu25@company-intranet.local,0,43,0,0
E000745,2026-02-12 00:41:42,vikram.nair27,EMP0027,manoj@outlook.com,1,3590,1,1
E000746,2026-01-13 01:14:41,vikram.nair27,EMP0027,manoj@gmail.com,1,2714,1,1
E000747,2026-01-18 16:14:45,vikram.nair27,EMP0027,rohan.joshi55@company-intranet.local,0,85,0,0
E000748,2026-01-06 08:09:06,tanya.verma28,EMP0028,karthik.bose54@company-intranet.local,0,93,0,0
E000749,2026-01-24 15:32:42,tanya.verma28,EMP0028,deepak.naidu59@company-intranet.local,0,457,0,0
E000750,2026-01-24 12:55:27,tanya.verma28,EMP0028,yusuf.das35@company-intranet.local,0,218,1,0
